CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomeCategory,AgeGroup,ProdTaken
302469,27.0,1,1,23.0,3,1,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0,1,1,1
302470,50.0,0,1,8.0,3,0,1,3.0,4,5.0,1,3.0,0,3,0,0.0,0,32856.0,2,3,0
302471,59.0,0,2,8.0,2,0,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0,2,4,0
302472,27.0,1,1,15.0,3,0,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0,1,1,0
302473,36.0,0,3,6.0,3,0,2,3.0,1,3.0,3,5.0,0,2,1,1.0,2,21653.0,1,2,0
302474,50.0,1,1,34.0,2,0,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0,2,3,0
302475,36.0,0,1,9.0,3,1,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0,1,2,0
302476,57.0,1,3,35.0,3,1,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0,2,4,0
302477,50.0,1,1,27.0,3,0,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0,2,3,0
302478,30.0,0,1,8.0,3,0,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,1,1,0
302479,30.0,1,1,6.0,2,1,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0,1,1,0
302480,29.0,1,1,31.0,2,1,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0,1,1,1
302481,23.0,1,1,6.0,2,1,2,3.0,0,3.0,0,2.0,0,4,0,1.0,1,16223.0,1,0,0
302482,52.0,1,1,10.0,1,0,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,31794.0,2,3,0
302483,36.0,0,1,9.0,2,0,4,4.0,1,5.0,1,4.0,0,4,1,3.0,2,23771.0,1,2,0
302484,35.0,1,1,7.0,2,1,3,5.0,0,3.0,0,3.0,1,2,0,1.0,1,22300.0,1,1,0
302485,22.0,1,1,12.0,3,1,3,3.0,0,3.0,1,1.0,0,1,1,1.0,1,17773.0,1,0,0
302486,38.0,1,1,8.0,3,1,3,3.0,0,3.0,1,7.0,1,4,0,2.0,1,18057.0,1,2,0
302487,41.0,0,3,31.0,2,0,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0,2,2,1
302488,44.0,0,1,9.0,2,1,4,4.0,0,3.0,1,8.0,1,3,0,1.0,1,28909.0,2,2,1
302489,36.0,0,1,25.0,2,1,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,28040.0,2,2,0
302490,29.0,1,1,16.0,2,0,3,4.0,0,5.0,2,7.0,1,5,1,0.0,1,17404.0,1,1,1
302491,41.0,1,3,33.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0,2,2,0
302492,25.0,1,3,7.0,1,0,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0,1,0,1
302493,37.0,1,3,9.0,2,0,3,4.0,1,3.0,3,5.0,0,4,1,2.0,2,23180.0,1,2,0
302494,24.0,1,3,9.0,1,1,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0,1,0,0
302495,37.0,1,1,21.0,2,1,4,4.0,1,3.0,1,2.0,1,5,1,1.0,2,25264.0,2,2,0
302496,40.0,1,3,12.0,1,1,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0,1,2,1
302497,40.0,1,1,19.0,3,1,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,23973.0,1,2,0
302498,46.0,0,3,11.0,3,1,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0,1,3,0
302499,52.0,1,3,31.0,3,0,3,5.0,1,4.0,3,2.0,1,5,1,2.0,2,21516.0,1,3,1
302500,46.0,1,3,8.0,3,0,3,3.0,4,5.0,1,1.0,0,1,1,1.0,0,32048.0,2,3,0
302501,49.0,1,1,11.0,2,1,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0,2,3,0
302502,34.0,1,3,17.0,3,1,3,2.0,3,3.0,1,2.0,1,4,1,2.0,3,27058.0,2,1,0
302503,34.0,1,1,9.0,3,1,4,4.0,0,3.0,2,6.0,0,3,0,3.0,1,21174.0,1,1,0
302504,47.0,1,3,8.0,2,0,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0,2,3,0
302505,30.0,1,1,28.0,2,0,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,2,1,0
302506,30.0,1,3,18.0,1,0,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0,1,1,0
302507,33.0,0,3,16.0,3,1,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0,1,1,0
302508,40.0,1,3,10.0,3,1,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0,2,2,0
302509,19.0,0,1,21.0,3,0,3,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20192.0,1,0,0
302510,26.0,1,3,20.0,3,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20774.0,1,1,0
302511,41.0,1,1,22.0,2,0,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0,2,2,0
302512,31.0,0,1,9.0,1,0,4,5.0,0,5.0,3,2.0,0,3,0,2.0,1,23646.0,1,1,0
302513,30.0,1,1,14.0,2,1,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,25301.0,2,1,0
302514,55.0,0,1,8.0,2,0,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0,2,3,0
302515,35.0,1,1,7.0,2,0,4,2.0,0,3.0,3,4.0,0,2,0,1.0,1,21958.0,1,1,0
302516,30.0,0,1,31.0,2,1,4,5.0,0,3.0,2,3.0,1,3,1,3.0,1,21117.0,1,1,1
302517,38.0,1,3,9.0,2,1,2,3.0,1,3.0,3,1.0,1,3,1,1.0,2,21861.0,1,2,0
302518,38.0,1,1,8.0,2,0,3,5.0,1,3.0,1,3.0,0,1,0,1.0,2,25152.0,2,2,0
302519,32.0,0,1,7.0,3,1,3,6.0,1,3.0,1,2.0,0,3,0,1.0,2,23023.0,1,1,0
302520,32.0,0,1,7.0,2,1,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0,1,1,0
302521,42.0,0,1,32.0,3,0,2,3.0,3,5.0,1,4.0,1,3,0,0.0,3,28191.0,2,2,0
302522,45.0,0,1,13.0,2,1,3,2.0,1,3.0,0,5.0,0,2,0,2.0,2,21434.0,1,2,0
302523,34.0,1,3,12.0,3,0,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,21529.0,1,1,1
302524,38.0,1,1,7.0,2,0,4,4.0,1,4.0,0,8.0,0,2,1,2.0,2,25125.0,2,2,0
302525,43.0,1,1,36.0,2,1,4,4.0,1,4.0,0,3.0,0,3,1,2.0,2,23112.0,1,2,0
302526,41.0,0,3,12.0,2,1,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0,2,2,0
302527,21.0,1,1,9.0,3,1,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0,1,0,0
302528,29.0,0,1,31.0,1,1,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0,2,1,1
302529,31.0,1,1,6.0,2,1,3,4.0,0,5.0,0,2.0,0,4,0,0.0,1,17218.0,1,1,0
302530,39.0,1,1,24.0,2,0,4,5.0,3,3.0,1,2.0,0,1,1,3.0,3,27501.0,2,2,0
302531,60.0,1,3,7.0,1,1,4,4.0,3,3.0,0,5.0,1,2,0,2.0,3,30582.0,2,4,0
302532,39.0,0,1,10.0,2,1,3,4.0,0,3.0,0,5.0,0,3,1,2.0,1,21499.0,1,2,0
302533,30.0,0,1,27.0,3,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,22490.0,1,1,0
302534,25.0,1,2,29.0,2,1,3,6.0,0,3.0,1,3.0,0,1,0,2.0,1,20233.0,1,0,1
302535,40.0,1,3,6.0,3,1,2,5.0,1,3.0,0,3.0,1,3,1,0.0,2,22457.0,1,2,0
302536,28.0,1,1,9.0,3,0,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0,1,1,0
302537,50.0,0,3,18.0,2,1,2,3.0,1,3.0,2,4.0,1,3,1,1.0,2,31880.0,2,3,1
302538,36.0,1,1,7.0,2,0,4,6.0,0,3.0,1,3.0,0,3,0,2.0,1,21655.0,1,2,0
302539,44.0,1,1,13.0,3,0,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0,2,2,0
302540,45.0,0,3,8.0,1,1,4,4.0,0,3.0,1,5.0,0,3,1,2.0,1,26656.0,2,2,1
302541,45.0,1,3,17.0,2,0,2,3.0,4,3.0,0,4.0,0,4,1,1.0,0,32650.0,2,2,0
302542,37.0,0,3,15.0,2,1,4,5.0,3,5.0,3,3.0,0,2,0,3.0,3,26265.0,2,2,0
302543,55.0,0,1,8.0,3,1,2,4.0,4,5.0,2,1.0,0,3,1,1.0,0,31756.0,2,3,0
302544,46.0,1,3,9.0,1,1,3,6.0,1,3.0,3,2.0,0,5,1,2.0,2,25310.0,2,3,0
302545,21.0,1,1,7.0,2,0,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0,1,0,0
302546,27.0,1,3,17.0,3,0,3,1.0,0,3.0,0,1.0,0,3,1,1.0,1,17534.0,1,1,0
302547,38.0,1,1,17.0,3,0,4,4.0,0,5.0,0,8.0,0,2,1,2.0,1,22130.0,1,2,0
302548,45.0,0,3,15.0,2,0,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,20593.0,1,2,0
302549,35.0,1,3,8.0,3,0,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0,1,1,0
302550,33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,1,0,3.0,2,23081.0,1,1,0
302551,43.0,0,3,32.0,2,1,3,3.0,4,3.0,0,2.0,1,2,0,0.0,0,31959.0,2,2,0
302552,38.0,1,3,9.0,2,1,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0,2,2,0
302553,30.0,1,1,22.0,2,1,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17862.0,1,1,0
302554,45.0,1,1,22.0,3,0,4,4.0,3,3.0,0,3.0,0,3,0,2.0,3,26656.0,2,2,1
302555,38.0,1,3,16.0,3,1,3,5.0,1,4.0,1,3.0,0,4,0,2.0,2,22867.0,1,2,0
302556,21.0,1,3,9.0,3,0,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0,1,0,0
302557,61.0,1,3,23.0,3,1,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0,1,4,0
302558,38.0,1,1,21.0,2,1,3,4.0,3,3.0,1,1.0,1,5,1,2.0,3,26510.0,2,2,0
302559,48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0,1,3,1
302560,34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,1,1,0
302561,34.0,1,3,27.0,2,1,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0,1,1,0
302562,36.0,1,3,7.0,3,1,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0,1,2,0
302563,33.0,1,1,15.0,3,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0,1,1,0
302564,35.0,0,3,9.0,3,0,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0,1,1,0
302565,42.0,0,1,29.0,2,0,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0,1,2,0
302566,39.0,1,1,8.0,2,0,3,3.0,0,5.0,1,2.0,1,1,1,0.0,1,32123.0,2,2,1
302567,26.0,1,1,9.0,2,0,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0,1,1,0
302568,36.0,1,1,32.0,2,1,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0,1,2,0
302569,28.0,1,1,35.0,2,1,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0,1,1,0
302570,36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0,1,2,0
302571,33.0,0,1,12.0,2,1,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0,1,1,0
302572,38.0,1,3,7.0,2,1,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0,2,2,1
302573,26.0,1,1,27.0,3,1,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0,1,1,1
302574,33.0,1,1,16.0,3,0,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0,1,1,1
302575,58.0,1,1,7.0,3,1,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0,2,4,0
302576,52.0,1,1,5.0,2,1,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,2,3,0
302577,54.0,1,3,9.0,2,0,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0,2,3,0
302578,46.0,1,3,8.0,3,0,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0,2,3,0
302579,28.0,1,1,11.0,2,0,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0,1,1,0
302580,46.0,0,3,33.0,2,0,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0,1,3,1
302581,41.0,0,1,33.0,3,0,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0,1,2,0
302582,33.0,0,1,13.0,2,1,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0,1,1,0
302583,37.0,1,1,15.0,1,0,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0,2,2,0
302584,37.0,1,1,14.0,2,1,4,4.0,0,3.0,3,4.0,0,3,1,3.0,1,23356.0,1,2,0
302585,45.0,1,3,15.0,3,1,3,3.0,3,5.0,1,5.0,1,2,1,0.0,3,25761.0,2,2,0
302586,34.0,0,3,17.0,3,1,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0,1,1,0
302587,28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0,2,1,0
302588,42.0,1,3,10.0,3,1,2,3.0,1,5.0,2,1.0,0,5,1,1.0,2,20155.0,1,2,0
302589,39.0,0,1,8.0,2,1,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0,2,2,1
302590,26.0,1,1,30.0,1,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0,1,1,1
302591,45.0,1,1,31.0,2,0,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,1,2,0
302592,37.0,0,1,10.0,1,1,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0,1,2,0
302593,45.0,1,1,7.0,3,1,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0,1,2,0
302594,24.0,0,1,15.0,2,1,2,4.0,0,4.0,1,2.0,0,5,0,1.0,1,17694.0,1,0,0
302595,33.0,1,3,11.0,3,1,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0,2,1,1
302596,22.0,1,1,13.0,2,1,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0,1,0,1
302597,37.0,0,1,13.0,2,1,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0,1,2,0
302598,42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,1,1,1.0,1,17515.0,1,2,0
302599,36.0,1,3,10.0,2,1,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0,2,2,0
302600,39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0,2,2,0
302601,35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0,2,1,0
302602,28.0,1,1,11.0,2,1,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0,1,1,0
302603,31.0,1,3,12.0,3,1,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0,1,1,0
302604,42.0,1,1,24.0,2,1,2,3.0,1,5.0,1,7.0,1,1,0,0.0,2,20410.0,1,2,0
302605,24.0,1,1,17.0,1,1,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0,1,0,0
302606,39.0,1,1,6.0,2,0,3,4.0,4,3.0,1,2.0,0,3,1,0.0,0,27742.0,2,2,0
302607,30.0,0,1,6.0,2,1,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0,1,1,0
302608,52.0,0,1,15.0,2,1,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0,2,3,1
302609,39.0,1,2,9.0,2,0,2,2.0,1,4.0,0,1.0,0,2,1,0.0,2,21389.0,1,2,0
302610,31.0,1,1,28.0,3,1,3,3.0,1,3.0,0,2.0,1,5,1,0.0,2,21179.0,1,1,1
302611,27.0,0,1,18.0,3,1,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0,1,1,0
302612,48.0,0,1,7.0,3,0,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0,2,3,0
302613,42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0,1,2,0
302614,33.0,1,1,12.0,2,0,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0,1,1,0
302615,45.0,0,1,24.0,2,1,4,6.0,0,3.0,2,4.0,0,4,1,1.0,1,20968.0,1,2,0
302616,58.0,1,1,15.0,3,0,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0,1,4,0
302617,28.0,1,1,14.0,2,0,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0,1,1,0
302618,19.0,1,1,8.0,2,1,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0,1,0,1
302619,35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0,1,1,0
302620,48.0,1,1,9.0,3,0,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0,1,3,0
302621,33.0,1,1,32.0,2,1,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0,1,1,1
302622,48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,2,3,0
302623,40.0,1,3,28.0,3,1,3,4.0,1,3.0,0,3.0,1,3,1,1.0,2,21380.0,1,2,1
302624,57.0,1,1,14.0,2,1,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0,2,4,0
302625,36.0,1,3,11.0,1,1,3,4.0,3,5.0,3,2.0,1,4,1,2.0,3,28260.0,2,2,1
302626,27.0,1,1,11.0,2,0,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0,1,1,0
302627,37.0,0,1,16.0,3,1,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0,2,2,1
302628,47.0,1,1,8.0,3,0,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0,1,3,0
302629,42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0,1,2,0
302630,32.0,1,3,13.0,2,1,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0,1,1,1
302631,39.0,1,1,30.0,2,1,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0,1,2,0
302632,36.0,1,3,22.0,3,0,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,1,2,0
302633,19.0,1,3,28.0,3,1,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0,1,0,1
302634,34.0,1,1,12.0,2,1,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0,2,1,0
302635,45.0,1,1,35.0,1,1,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,1,2,0
302636,36.0,1,3,6.0,2,1,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0,1,2,0
302637,34.0,0,3,14.0,2,0,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0,1,1,0
302638,47.0,1,1,9.0,2,1,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0,2,3,0
302639,27.0,1,3,15.0,1,1,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0,1,1,1
302640,51.0,1,1,13.0,3,1,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0,1,3,0
302641,26.0,1,3,11.0,3,1,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0,1,1,0
302642,20.0,1,3,29.0,3,1,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0,1,0,1
302643,40.0,0,1,6.0,2,1,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0,2,2,0
302644,41.0,0,1,16.0,2,1,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0,1,2,0
302645,25.0,1,3,32.0,3,0,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0,1,0,0
302646,40.0,0,1,32.0,2,1,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0,2,2,0
302647,49.0,1,3,9.0,3,1,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0,2,3,1
302648,34.0,0,1,9.0,2,1,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0,1,1,0
302649,36.0,0,1,9.0,3,0,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0,1,2,0
302650,32.0,0,1,7.0,2,0,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0,1,1,0
302651,38.0,0,3,8.0,2,1,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0,1,2,0
302652,38.0,1,3,8.0,3,0,3,5.0,1,3.0,1,3.0,1,3,0,0.0,2,20405.0,1,2,0
302653,38.0,1,1,20.0,3,1,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0,1,2,0
302654,39.0,0,1,7.0,2,1,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,23413.0,1,2,0
302655,37.0,1,1,12.0,2,1,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0,1,2,0
302656,21.0,1,1,11.0,1,1,3,4.0,0,5.0,3,3.0,0,3,1,1.0,1,21651.0,1,0,1
302657,41.0,1,3,26.0,3,0,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0,1,2,1
302658,35.0,1,1,31.0,3,0,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,25388.0,2,1,0
302659,37.0,1,1,25.0,2,1,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0,1,2,0
302660,49.0,1,1,6.0,1,0,2,4.0,4,3.0,2,1.0,1,3,1,0.0,0,28964.0,2,3,0
302661,26.0,1,3,35.0,2,1,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0,2,1,0
302662,31.0,1,1,31.0,2,1,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0,1,1,0
302663,43.0,1,1,18.0,2,1,2,4.0,4,4.0,1,2.0,0,3,0,1.0,0,29336.0,2,2,0
302664,33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0,1,1,0
302665,42.0,1,1,10.0,1,1,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0,2,2,0
302666,23.0,1,3,8.0,1,1,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0,1,0,0
302667,34.0,0,1,12.0,2,0,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0,2,1,0
302668,26.0,1,1,22.0,3,1,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0,1,1,1
302669,49.0,1,1,10.0,3,1,2,4.0,2,3.0,1,3.0,0,3,0,1.0,4,33711.0,2,3,0
302670,27.0,0,3,7.0,3,1,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0,1,1,0
302671,33.0,1,1,7.0,2,1,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0,1,1,1
302672,50.0,1,1,7.0,1,0,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,1,3,0
302673,30.0,1,1,22.0,2,0,4,6.0,0,3.0,1,2.0,1,5,1,2.0,1,20846.0,1,1,0
302674,34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0,1,1,0
302675,26.0,0,2,23.0,2,0,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,1,1,1
302676,31.0,0,1,13.0,2,0,2,4.0,3,3.0,0,2.0,0,2,1,1.0,3,23943.0,1,1,0
302677,26.0,1,1,11.0,1,1,3,4.0,0,3.0,1,3.0,1,3,1,2.0,1,22369.0,1,1,1
302678,31.0,1,2,28.0,2,1,2,5.0,0,3.0,1,2.0,0,1,0,1.0,1,24852.0,1,1,1
302679,36.0,1,1,34.0,3,0,3,5.0,0,5.0,2,3.0,0,4,1,2.0,1,21237.0,1,2,0
302680,28.0,0,2,6.0,2,1,2,3.0,0,3.0,1,2.0,0,4,0,1.0,1,17706.0,1,1,0
302681,55.0,1,1,6.0,3,1,2,3.0,2,5.0,2,1.0,1,2,1,0.0,4,34045.0,2,3,0
302682,36.0,1,1,11.0,2,1,4,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20629.0,1,2,0
302683,32.0,1,3,14.0,3,1,4,4.0,1,3.0,1,6.0,0,1,0,1.0,2,26225.0,2,1,0
302684,32.0,0,1,13.0,2,1,3,1.0,0,4.0,1,2.0,0,1,0,1.0,1,17794.0,1,1,0
302685,19.0,1,3,27.0,2,1,2,4.0,0,4.0,2,2.0,1,2,0,1.0,1,17121.0,1,0,1
302686,31.0,1,3,19.0,1,0,3,4.0,1,3.0,3,2.0,0,1,1,2.0,2,25255.0,2,1,0
302687,50.0,0,1,6.0,2,0,3,3.0,2,4.0,0,4.0,1,2,0,2.0,4,33172.0,2,3,0
302688,42.0,1,1,12.0,3,1,2,3.0,3,5.0,1,1.0,0,3,1,0.0,3,28348.0,2,2,0
302689,28.0,0,1,16.0,3,1,3,4.0,0,4.0,1,8.0,0,3,1,2.0,1,20702.0,1,1,0
302690,28.0,1,3,9.0,3,0,3,3.0,0,4.0,1,2.0,0,1,1,0.0,1,17856.0,1,1,0
302691,47.0,1,1,15.0,2,0,4,5.0,1,5.0,1,2.0,1,2,1,3.0,2,23293.0,1,3,0
302692,34.0,1,2,9.0,2,1,4,4.0,0,3.0,1,3.0,0,1,1,3.0,1,22278.0,1,1,0
302693,38.0,1,1,9.0,2,1,4,5.0,0,3.0,2,8.0,1,3,0,3.0,1,20768.0,1,2,1
302694,43.0,1,2,9.0,1,1,3,4.0,0,3.0,1,2.0,1,4,1,1.0,1,21374.0,1,2,0
302695,47.0,1,1,25.0,3,0,3,4.0,1,3.0,1,4.0,0,5,1,2.0,2,23488.0,1,3,0
302696,41.0,1,3,12.0,2,0,3,3.0,3,3.0,2,4.0,1,2,0,1.0,3,28591.0,2,2,0
302697,19.0,1,1,15.0,2,1,2,3.0,0,5.0,2,2.0,0,3,0,1.0,1,17552.0,1,0,0
302698,32.0,1,2,15.0,3,0,4,2.0,0,4.0,2,2.0,0,1,0,3.0,1,20787.0,1,1,0
